wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
42,00245+5632,A   908,AB,2021.9148,y,0.3415,0.0022,246.67,0.36,0.5,0.0,:,1,1,,,$,$,10.4,10.19,4.0,-2.0,4.0,-2.0,,.,4.47213595499958,4.47213595499958,6.131448909407768,56.53874111110708,6.131290930807904,56.53870354350771,Gaia DR3 421366738770523520,421366738770523520,6.131447445388068,56.53876167396515,1.7256684772493371,5.086344108740471,-1.435985640634,5.2851634,10.194515,9.615834,9.365763,False,3.4344096,NOT_AVAILABLE,0,!,Gaia DR3 421366738760910976,4.21366738760911e+17,6.131362424188884,56.53871919929522,,,,,10.247467,9.615111,9.369734,True,,NOT_AVAILABLE,0.0,.,False,False,0.22773184587492762,0.25007100000000015,0.2453770000000013,,9.556274142976491,
43,00508+3203,"A   922Aa,Ab","Aa,Ab",2021.9601,y,0.5985,0.0035,334.21,0.42,0.4,0.05,:,6,2,,,$,$,9.61,9.77,-9.0,-70.0,-9.0,-70.0,NO,.,70.57619995437555,70.57619995437555,12.71211947419722,32.04918888888497,12.712034136672733,32.04933857947856,Gaia DR3 360908442640283776,360908442640283776,12.71215353085207,32.04919951152748,8.2414617555835,-7.981435383395656,-67.88247484864645,68.35008,9.503523,9.080844,8.353771,True,2.5547311,NOT_AVAILABLE,0,!,Gaia DR3 360908442640961536,3.6090844264096154e+17,12.712073403429862,32.04934364744022,7.9651095706282895,-9.002748973759934,-64.8347906587028,65.456856,9.567051,9.080839,8.35215,True,2.4742997,NOT_AVAILABLE,0.0,.,False,False,0.5736061848647167,0.7270730000000007,0.7286889999999993,9.670556240324366,9.39539293708878,0.2751633032355869
44,01011+6022,A   926,AB,2021.8795,y,0.381,0.0015,179.98,0.23,1.3,0.0,:,1,1,Gaia DR3 426478059093070080,,.,$,9.23,8.65,22.0,-19.0,22.0,-19.0,O,.,29.068883707497267,29.068883707497267,15.277239367812005,60.35835999985469,15.277239441866469,60.3582541665278,Gaia DR3 426478059093070080,426478059093070080,15.277203383244176,60.35837092295474,,,,,8.252422,8.247787,7.5644774,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.6833096000000003,,8.113610322465433,,
45,01071+4744,A   931,AB,2021.8466,y,0.2983,0.0012,268.5,0.24,1.1,0.0,:,1,1,Gaia DR3 401688160686088192,,.,$,8.8,8.8,3.0,6.0,3.0,6.0,,!,6.708203932499369,6.708203932499369,16.76268648963235,47.73035999999788,16.76256334044029,47.730357830881,Gaia DR3 401688160686088192,401688160686088192,16.762741110024074,47.73034804809981,2.855098998325351,6.932329016298113,1.1748055848570296,7.0311704,8.721527,8.814733,8.528372,True,1.9429741,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.2863610000000012,,8.752599156241033,,
46,01380+4600,A   944AB,AB,2021.8767,y,0.894,0.0,302.77,0.0,2.9,0.0,:,1,1,Gaia DR3 398718104901400576,,.,$,9.2,9.5,3.0,-10.0,3.0,-10.0,N,!,10.44030650891055,10.44030650891055,24.50693586016,45.99828888888798,24.50663527312508,45.99842330338471,Gaia DR3 398718104901400576,398718104901400576,24.506971112420377,45.998289585975,3.2651509553130067,6.601560124920152,-7.996386430592612,10.36932,8.5931015,8.618014,8.516932,True,3.3672183,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.1010819999999999,,8.602751194904954,,
48,01479+4440,A   949,AB,2020.939,y,3.4876,0.0059,294.07,0.1,1.3,0.0,*,1,1,Gaia DR3 350333545965688064,,.,$,9.3,9.3,18.0,-20.0,-34.0,2.0,N,.,26.90724809414742,34.058772731852805,26.96907081811992,44.66677222216839,26.96750213303346,44.66726511143981,Gaia DR3 349581548731407872,349581548731407872,26.96896845091288,44.66679587738727,4.011539325565631,-0.4603941503658912,-13.15423257375627,13.162287,9.808122,10.115175,9.326426,True,1.0215149,NOT_AVAILABLE,0,!,Gaia DR3 349581548731407744,3.4958154873140774e+17,26.96771337071357,44.667189723704254,3.939959377843009,0.0898446717860981,-13.111652223112234,13.11196,10.882879,11.124807,10.369735,False,1.1051769,NOT_AVAILABLE,0.0,.,False,False,3.512322057795364,0.788749000000001,0.7550720000000002,9.950661297032674,,
49,02199+3047,A   960,AB,2021.8467,y,1.0485,0.0022,318.26,0.12,1.8,0.0,:,1,1,Gaia DR3 132239603508139392,Gaia DR3 132239607798204288,.,.,9.07,10.34,29.0,-16.0,29.0,-16.0,,.,33.12099032335839,33.12099032335839,34.965441700492484,30.788178888803603,34.96521598965494,30.78839621166388,Gaia DR3 132239603508139392,132239603508139392,34.96545986211287,30.788165354223658,10.098063417815831,29.71575208263352,-13.922004706891606,32.815365,8.880101,8.953027,8.238662,False,0.9852178,NOT_AVAILABLE,0,!,Gaia DR3 132239607798204288,1.3223960779820429e+17,34.965216612547145,30.78838636059557,,,,,10.359516,,,False,,NOT_AVAILABLE,0.0,.,True,True,1.0949627529358192,0.7143650000000008,,,,
50,03284+6015,A   980AB,AB,2021.9225,y,0.4063,0.0074,327.74,1.1,1.8,0.0,q,8,3,,,$,$,6.73,8.29,19.0,-20.0,19.0,-20.0,O,!,27.586228448267445,27.586228448267445,52.09833687255854,60.25563333322581,52.098215450874726,60.255728772439454,Gaia DR3 462398760370573568,462398760370573568,52.098506827416834,60.25557027049047,7.560358774831701,23.37070229291842,-18.945610517279672,30.08531,6.6605196,6.465531,6.4074845,True,10.010734,VARIABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,0.058046500000000556,,6.508371714930263,,
51,03284+6015,A   980AB,AB,2021.9699,y,0.4083,0.0047,319.21,0.67,1.6,0.0399,:,3,1,,,$,$,6.73,8.29,19.0,-20.0,19.0,-20.0,O,!,27.586228448267445,27.586228448267445,52.09833687255854,60.25563333322581,52.09818752902996,60.25571920193096,Gaia DR3 462398760370573568,462398760370573568,52.098506827416834,60.25557027049047,7.560358774831701,23.37070229291842,-18.945610517279672,30.08531,6.6605196,6.465531,6.4074845,True,10.010734,VARIABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,0.058046500000000556,,6.508371714930263,,
52,05071+5920,A  1025,AB,2022.1231,y,0.4057,0.0037,105.25,0.53,2.4,0.0,:,1,1,Gaia DR3 283988498948565248,,.,$,8.6,9.7,12.0,-21.0,12.0,-21.0,W,!,24.186773244895647,24.186773244895647,76.76835456511634,59.33290666662625,76.76856773351744,59.3328770242957,Gaia DR3 283988498948565248,283988498948565248,76.768430981159,59.33282614534004,4.418808638467447,12.545921392710936,-25.120903528413294,28.079529,8.170003,8.236083,8.004054,True,7.2118397,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.2320290000000007,,8.186457974539266,,
54,05294+3126,A  1035AB,AB,2022.0984,y,1.9057,0.0042,119.59,0.13,1.9,0.0,:,1,1,,,$,$,9.57,11.03,-3.0,-47.0,-3.0,-47.0,N,.,47.09564735726647,47.09564735726647,82.35269270798715,31.425985555557848,82.3532321600373,31.42572416115009,Gaia DR3 3447142233536837376,3447142233536837376,82.35267317089166,31.426021476939223,13.35302881524501,-0.4542206373968356,-45.953448227582186,45.955692,9.326682,9.651351,8.719307,True,1.3566748,NOT_AVAILABLE,0,!,Gaia DR3 3447142229242267136,3.447142229242267e+18,82.35319632389711,31.42576427803284,13.457458464298,4.5779320823330885,-48.86255839398008,49.07654,10.79051,11.23138,10.0365095,False,1.7678783,NOT_AVAILABLE,0.0,.,False,False,1.8547412808793289,0.9320439999999994,1.1948705000000004,9.49137431616031,,
55,05501+4506,A  1043,AB,2022.1094,y,2.6284,0.0377,248.75,2.84,5.2,0.2804,*,2,1,Gaia DR3 196848525955730944,,.,$,8.1,13.2,11.0,1.0,11.0,1.0,,!,11.04536101718726,11.04536101718726,87.52686091782473,45.09244888886791,87.52589703661137,45.092184264775256,Gaia DR3 196848525955730944,196848525955730944,87.52680590347543,45.09242615064597,3.1710712115086417,0.5230003095814509,-1.3245862313170569,1.424099,8.154362,8.196354,8.030276,True,0.9707453,NOT_AVAILABLE,0,.,Gaia DR3 196848525953730048,1.9684852595373005e+17,87.52585329559746,45.09216365000662,3.207719264455248,0.2654376750665901,-0.597763371760077,0.65404755,12.260939,,,False,1.4414605,NOT_AVAILABLE,0.0,:,True,False,2.5989299562497434,0.16607799999999884,,8.176751553213862,,
56,06362+2458,A  1052,AB,2022.0987,y,1.7632,0.004,96.7,0.13,1.0,0.0459,:,2,1,,,$,$,9.98,10.88,-3.0,-2.0,-3.0,-2.0,,.,3.605551275463989,3.605551275463989,99.05606862654594,24.95887999999942,99.05660516625854,24.958822856304003,Gaia DR3 3383174738683621248,3383174738683621248,99.05595314626837,24.95890246628424,3.299495899263261,-0.0587479939729354,-2.7868983918674,2.7875175,9.886558,9.997524,9.488483,True,2.7674477,NOT_AVAILABLE,0,!,Gaia DR3 3383174742973735296,3.3831747429737354e+18,99.05649078989562,24.958847489043976,3.255798145843255,-2.37533605524822,-1.4368404376090829,2.7761002,10.771106,,,False,0.9040698,NOT_AVAILABLE,0.0,.,False,False,1.7658870885277316,0.5090409999999999,,9.960670152544708,,
57,07320+7520,A  1069,AB,2022.1125,y,0.7522,0.0012,349.8,0.09,1.3,0.0,:,1,1,,,$,$,8.69,9.29,-2.0,-12.0,-2.0,-12.0,,.,12.16552506059644,12.16552506059644,113.00796489293404,75.33341888888707,113.00781875331772,75.33362453104597,Gaia DR3 1136266793961207808,1136266793961207808,113.00795803138632,75.33342926095467,2.329123594265536,-1.9315600100370915,-11.642856976097978,11.801993,8.5733595,8.253216,8.086797,True,4.8861117,VARIABLE,0,!,Gaia DR3 1136266793959423104,1.1362667939594231e+18,113.00779558620722,75.33363046732747,,,,,9.487795,8.2770815,8.119115,False,,NOT_AVAILABLE,0.0,.,False,False,0.739321724453157,0.16641899999999943,0.1579664999999988,8.505004474465089,,
58,08113+7422,A  1074,AB,2022.1234,y,0.9641,0.002,32.53,0.12,1.2,0.0,:,1,1,Gaia DR3 1135487407722315136,,.,$,8.51,9.31,-25.0,-47.0,-25.0,-47.0,,.,53.23532661682466,53.23532661682466,122.83621278524758,74.36270777739611,122.8367470615855,74.36293356629169,Gaia DR3 1135487407722315136,1135487407722315136,122.83609367945402,74.36266295895247,5.358829364423748,-24.411818788448635,-48.6103118048952,54.395767,8.444875,8.20398,7.7711263,True,2.5198846,VARIABLE,0,!,Gaia DR3 1135487412015630848,1.1354874120156308e+18,122.83663191897988,74.3628865719084,5.034164351291069,-22.25530185333155,-42.34609373954739,47.838165,9.207742,8.446732,7.8076673,False,6.2496214,NOT_AVAILABLE,0.0,.,True,False,0.9595940148691265,0.4328536999999999,0.6390647000000005,8.367618172449596,,
59,13346+7004,A  1096,AB,2022.3533,y,1.9268,0.0109,171.88,0.33,4.4,0.0,*,1,1,Gaia DR3 1685186257456360704,Gaia DR3 1685186257457273728,.,.,8.77,12.7,-85.0,-12.0,-83.0,-14.0,T,.,85.84287972802403,84.17244204607586,203.6381001262096,70.06883555212174,203.6383479918444,70.06829680694969,Gaia DR3 1685186257456360704,1685186257456360704,203.63813223677727,70.06884537545419,6.471499051032107,-84.88806961774384,-12.02134616666192,85.73504,8.454095,8.914063,7.8049984,True,0.9331245,NOT_AVAILABLE,0,!,Gaia DR3 1685186257457273728,1.6851862574572739e+18,203.638472613538,70.06830904611708,6.355918984522847,-83.40597223176974,-13.578788614589454,84.50408,11.471827,11.663353,10.696792,False,1.8333708,NOT_AVAILABLE,0.0,.,True,True,1.9754547511390417,1.1090646000000008,0.9665610000000004,8.689101721457824,,
60,14428+0635,A  1109AB,AB,2021.3623,y,1.9292,0.0019,88.41,0.06,1.4,0.0,*,1,1,Gaia DR3 1171581870493386112,Gaia DR3 1171581870492769536,.,.,7.44,9.44,-164.0,64.0,-164.0,64.0,O,.,176.0454486773231,176.0454486773231,220.6975995951105,6.590951110571004,220.6981388412836,6.5909659796836095,Gaia DR3 1171581870493386112,1171581870493386112,220.69767409826449,6.591006667785104,14.626834203724233,-155.60117855670575,68.65054657625089,170.0724,7.2413354,7.521991,6.716684,False,1.1238247,NOT_AVAILABLE,0,!,Gaia DR3 1171581870492769536,1.1715818704927695e+18,220.6982001371215,6.591030636237524,14.656471028288282,-148.79304762566153,62.232673336996605,161.28322,9.160424,,,False,1.1937479,NOT_AVAILABLE,0.0,.,True,True,1.883201541181608,0.805307,,,,
61,14428+0635,A  1109AB,AB,2022.3962,y,1.9037,0.0024,88.16,0.15,2.0,0.4497,*,9,3,Gaia DR3 1171581870493386112,Gaia DR3 1171581870492769536,.,.,7.44,9.44,-164.0,64.0,-164.0,64.0,O,.,176.0454486773231,176.0454486773231,220.6975995951105,6.590951110571004,220.6981316440593,6.59096808946293,Gaia DR3 1171581870493386112,1171581870493386112,220.69767409826449,6.591006667785104,14.626834203724233,-155.60117855670575,68.65054657625089,170.0724,7.2413354,7.521991,6.716684,False,1.1238247,NOT_AVAILABLE,0,!,Gaia DR3 1171581870492769536,1.1715818704927695e+18,220.6982001371215,6.591030636237524,14.656471028288282,-148.79304762566153,62.232673336996605,161.28322,9.160424,,,False,1.1937479,NOT_AVAILABLE,0.0,.,True,True,1.883201541181608,0.805307,,,,
62,14428+0635,A  1109AB,AB,2022.4886,y,1.8844,0.0092,88.03,0.01,1.7,0.0,*,6,2,Gaia DR3 1171581870493386112,Gaia DR3 1171581870492769536,.,.,7.44,9.44,-164.0,64.0,-164.0,64.0,O,.,176.0454486773231,176.0454486773231,220.6975995951105,6.590951110571004,220.69812621032224,6.590969104332327,Gaia DR3 1171581870493386112,1171581870493386112,220.69767409826449,6.591006667785104,14.626834203724233,-155.60117855670575,68.65054657625089,170.0724,7.2413354,7.521991,6.716684,False,1.1238247,NOT_AVAILABLE,0,!,Gaia DR3 1171581870492769536,1.1715818704927695e+18,220.6982001371215,6.591030636237524,14.656471028288282,-148.79304762566153,62.232673336996605,161.28322,9.160424,,,False,1.1937479,NOT_AVAILABLE,0.0,.,True,True,1.883201541181608,0.805307,,,,
63,14497+0759,A  1110AB,AB,2020.4937,y,0.7143,0.0001,242.4,0.01,0.9,0.0,q,1,1,Gaia DR3 1173302640550040576,Gaia DR3 1173302640550747008,.,.,7.69,7.93,-26.0,-5.0,-26.0,-5.0,,.,26.476404589747453,26.476404589747453,222.42563331261124,7.986727777761772,222.42545575282705,7.986635852068951,Gaia DR3 1173302640550040576,1173302640550040576,222.42558284264783,7.986741551701547,5.360390371181866,-25.664708611547503,-4.05286919407741,25.982744,7.194145,7.1621184,6.2546906,False,2.5771034,NOT_AVAILABLE,0,!,Gaia DR3 1173302640550747008,1.1733026405507471e+18,222.4254100188635,7.986651812142447,,,,,7.989296,7.1501455,6.244826,False,,NOT_AVAILABLE,0.0,.,True,True,0.6956914063876586,0.9074277999999998,0.9053195,,,
64,14497+0759,A  1110AB,AB,2021.4936,y,0.7046,0.0002,242.33,0.02,0.7,0.0,,1,1,Gaia DR3 1173302640550040576,Gaia DR3 1173302640550747008,.,.,7.69,7.93,-26.0,-5.0,-26.0,-5.0,,.,26.476404589747453,26.476404589747453,222.42563331261124,7.986727777761772,222.4254582760393,7.986636888554345,Gaia DR3 1173302640550040576,1173302640550040576,222.42558284264783,7.986741551701547,5.360390371181866,-25.664708611547503,-4.05286919407741,25.982744,7.194145,7.1621184,6.2546906,False,2.5771034,NOT_AVAILABLE,0,!,Gaia DR3 1173302640550747008,1.1733026405507471e+18,222.4254100188635,7.986651812142447,,,,,7.989296,7.1501455,6.244826,False,,NOT_AVAILABLE,0.0,.,True,True,0.6956914063876586,0.9074277999999998,0.9053195,,,
65,15116+1007,A  1116,AB,2021.4909,y,0.8476,0.0003,53.19,0.02,0.2,0.0,,1,1,Gaia DR3 1168175377311429248,Gaia DR3 1168175377312262656,.,.,8.84,8.63,-23.0,-2.0,-23.0,-2.0,,.,23.08679276123039,23.08679276123039,227.9094378273407,10.124907777761631,227.90962931254583,10.125048847386772,Gaia DR3 1168175377311429248,1168175377311429248,227.9094298250652,10.124921820733968,4.673439513570034,-23.845304178540463,-1.1307999171215042,23.8721,8.65671,8.050796,7.700946,False,2.251302,NOT_AVAILABLE,0,!,Gaia DR3 1168175377312262656,1.1681753773122627e+18,227.90961697250785,10.125064500523848,4.688514194442454,-20.09841740669364,-1.293158364881147,20.139977,8.662661,8.06546,7.7110133,False,1.2511729,NOT_AVAILABLE,0.0,.,True,True,0.8388794955720745,0.34985,0.35444669999999956,,,
66,17082-0105,A  1145,AB,2020.5696,y,0.6922,0.0007,338.04,0.05,2.2,0.1,q,4,2,Gaia DR3 4379955529033570816,,.,$,6.32,7.75,-14.0,-41.0,-14.0,-41.0,NO,.,43.32435804486894,43.32435804486894,257.05681276673016,-1.079654444440982,257.0567408499296,-1.079476117347038,Gaia DR3 4379955529033570816,4379955529033570816,257.05682162451967,-1.079634108233834,11.912866495297608,-12.38110998345148,-34.88738045167053,37.0192,6.2067375,6.0790424,5.9560504,True,1.4924933,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.12299199999999999,,6.152430561184083,,
67,17082-0105,A  1145,AB,2021.5674,y,0.6705,0.0034,337.14,0.15,2.3,0.05,q,6,2,Gaia DR3 4379955529033570816,,.,$,6.32,7.75,-14.0,-41.0,-14.0,-41.0,NO,.,43.32435804486894,43.32435804486894,257.05681276673016,-1.079654444440982,257.05674039935536,-1.0794828231035178,Gaia DR3 4379955529033570816,4379955529033570816,257.05682162451967,-1.079634108233834,11.912866495297608,-12.38110998345148,-34.88738045167053,37.0192,6.2067375,6.0790424,5.9560504,True,1.4924933,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.12299199999999999,,6.152430561184083,,
68,17082-0105,A  1145,AB,2022.4931,y,0.6804,0.0104,335.83,0.86,2.3,0.1449,q,3,1,Gaia DR3 4379955529033570816,,.,$,6.32,7.75,-14.0,-41.0,-14.0,-41.0,NO,.,43.32435804486894,43.32435804486894,257.05681276673016,-1.079654444440982,257.05673536782257,-1.079482013195621,Gaia DR3 4379955529033570816,4379955529033570816,257.05682162451967,-1.079634108233834,11.912866495297608,-12.38110998345148,-34.88738045167053,37.0192,6.2067375,6.0790424,5.9560504,True,1.4924933,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.12299199999999999,,6.152430561184083,,
69,19269+1204,A  1181,AB,2020.6337,y,0.7117,0.0005,199.08,0.04,1.5,0.0,q,1,1,Gaia DR3 4315798269676322304,,.,$,7.29,8.83,4.0,-12.0,4.0,-12.0,,.,12.649110640673518,12.649110640673518,291.73647651246904,12.06200222222246,291.7364104295656,12.061815388495058,Gaia DR3 4315798269676322304,4315798269676322304,291.7364902626933,12.061994930698662,2.7639207775078622,3.913535381525669,-13.621562747496228,14.172605,7.3181677,7.10306,6.8888106,True,4.739745,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.21424939999999992,,7.17279044296113,,
70,21502+7146,A  1225,AB,2021.8,y,1.0901,0.0008,193.48,0.04,1.7,0.0,q,1,1,Gaia DR3 2272771318654491904,Gaia DR3 2272771318652864896,.,.,8.3,9.91,48.0,42.0,48.0,42.0,N,.,63.7808748764079,63.7808748764079,327.5625567927416,71.76588110990268,327.56233120254376,71.76558664609975,Gaia DR3 2272771318654491904,2272771318654491904,327.56257365090045,71.76588589458075,9.108488013364148,48.246935040536464,36.19046092869043,60.311825,8.124718,8.260072,7.4813747,True,0.97707224,NOT_AVAILABLE,0,!,Gaia DR3 2272771318652864896,2.272771318652865e+18,327.5623590577512,71.76558981903827,9.175462655713597,44.93815800579284,37.19688943557911,58.335636,9.672383,8.488148,8.112901,False,1.5056802,NOT_AVAILABLE,0.0,.,True,True,1.092939030002882,0.7786972999999993,0.3752469999999999,8.25077767186665,,
72,23520+1252,A  1247,AB,2021.8758,y,0.3959,0.0055,262.84,3.18,0.7,0.0943,:,8,3,Gaia DR3 2769864786179943552,,.,$,9.7,10.0,-19.0,-19.0,-19.0,-19.0,NC,!,26.87005768508881,26.87005768508881,358.0058717121436,12.871915555542646,358.0057597847853,12.871901848517744,Gaia DR3 2769864786179943552,2769864786179943552,358.0058841084227,12.871929215536571,,,,,9.827259,9.752326,9.016066,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.7362599999999997,,9.666608279872117,,
74,00136+4412,A  1254,AB,2021.849,y,1.1176,0.0049,271.79,0.25,0.8,0.0,:,1,1,,,$,$,9.48,10.2,35.0,-2.0,35.0,-2.0,,.,35.05709628591621,35.05709628591621,3.402341962982598,44.19526888868371,3.4019091780415107,44.19527858500624,Gaia DR3 385564819098095488,385564819098095488,3.4024319804576924,44.19528587501889,7.42491300182099,29.773673903255823,-0.0245377495975827,29.773684,9.329527,9.316408,8.671848,True,1.1633432,NOT_AVAILABLE,0,!,Gaia DR3 385564819096748032,3.85564819096748e+17,3.4019492518047127,44.19529592834572,7.653133869266798,33.300490267887035,-1.4679571413959245,33.33283,10.0417795,9.861432,9.020395,False,1.7397314,NOT_AVAILABLE,0.0,.,False,False,1.2464889534184476,0.6445599999999985,0.841037,9.431198891655336,,
75,02517+4559,A  1281AB,AB,2021.9234,y,0.67,0.0043,150.93,1.02,1.8,0.1,:,6,2,Gaia DR3 433996210355952512,,.,$,8.97,10.72,488.0,-286.0,488.0,-286.0,O,!,565.6323894544937,565.6323894544937,42.91849598995336,45.97786773532116,42.91862610650125,45.97770506915838,Gaia DR3 433996210355952512,433996210355952512,42.91800840010296,45.978124499567215,16.704618469896975,495.5831064513673,-284.09148175326186,571.236,8.688349,8.814619,7.929461,True,1.4259603,NOT_AVAILABLE,0,!,Gaia DR3 433996210354054400,4.339962103540544e+17,42.918163136958334,45.97797541762014,,,,,10.262922,8.902344,7.923663,False,,NOT_AVAILABLE,0.0,.,True,False,0.6617396724745802,0.8851580000000006,0.978680999999999,8.813453317023274,,
76,05576+5831,A  1314,AB,2022.1122,y,1.0681,0.0162,135.2,0.87,3.8,0.0,:,1,1,Gaia DR3 269063625033848832,,.,$,9.5,14.0,29.0,-23.0,29.0,-23.0,,!,37.01351104664349,37.01351104664349,89.40841343119318,58.51231444420933,89.40881368682113,58.5121039178912,Gaia DR3 269063625033848832,269063625033848832,89.40821827224985,58.512358372181744,2.110847019812378,5.004559744523775,-17.88721954156481,18.57413,9.099124,9.630134,8.353033,True,1.1252886,NOT_AVAILABLE,0,!,Gaia DR3 269063625031869952,2.6906362503186995e+17,89.4086319296518,58.5121213197461,,,,,12.545639,,,False,,NOT_AVAILABLE,0.0,.,True,False,1.154673281996697,1.277101,,9.41278359289997,,
77,06095+5843,A  1317,AB,2022.1094,y,0.579,0.0448,164.24,8.69,2.6,0.7552,:,2,1,Gaia DR3 999373198256303360,,.,$,9.7,11.4,11.0,-17.0,11.0,-17.0,,!,20.248456731316587,20.248456731316587,92.38521913326451,58.71078555552242,92.38530324355108,58.71063076823303,Gaia DR3 999373198256303360,999373198256303360,92.38516503218705,58.71083114401898,3.0013203293661967,7.382864445977012,-9.863130259839885,12.320229,9.520761,9.580342,8.992658,True,3.1642568,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.5876839999999994,,9.524611372286373,,
